student_id,class_id,school_id,county_id,gender,sibling_num,mo_edu,fa_edu,sr_w_m,sr_w_f,sr_w_sib,sr_w_grand,sr_w_othre,sr_w_othnon,boarding,grade9,relationshi,frequency,living_area,pr_w_m,pr_w_f,pr_w_sib,pr_w_grand,pr_w_othre,pr_w_othnon,left_behind,participation_level,mo_code,fa_code,parent_code,parent_edu_l,parent_edu_m,parent_edu_h,female,has_siblings,urbanicity_level,standard_living
16247,380,98,25,male,0,Finished elementary school,Finished elementary school,0,0,0,1,0,0,0,0,Grandfather on mother's/father's side,Once a year,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
16248,380,98,25,female,1,Finished elementary school,Junior high school,0,0,0,1,0,0,1,0,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16249,380,98,25,female,2,Junior high school,Junior high school,0,0,1,1,0,0,1,0,Biological father,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16251,380,98,25,male,0,Junior high school,Junior high school,0,0,1,1,0,0,0,0,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
16252,380,98,25,female,3,Junior high school,Junior high school,0,0,1,1,0,0,1,0,Biological mother,Once a month,Rural area,0,0,1,1,0,0,0,high,1,1,1,1,0,0,1,1,rural,0
16256,380,98,25,male,1,Junior high school,Junior high school,1,1,1,1,0,0,1,0,Biological father,More than once a week,Rural area,1,1,1,1,0,0,0,high,1,1,1,1,0,0,0,1,rural,1
16261,380,98,25,female,2,Finished elementary school,Junior high school,1,0,0,0,0,0,1,0,Biological mother,Never,Rural area,1,0,0,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16262,380,98,25,female,2,Finished elementary school,Junior high school,0,0,0,1,0,0,1,0,Grandfather on mother's/father's side,Once a year,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16267,380,98,25,male,0,Junior high school,Junior high school,0,1,0,1,0,0,0,0,Grandmother on mother's/father's side,Once a year,Rural area,0,1,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
16268,380,98,25,male,2,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,0,Biological mother,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
16272,380,98,25,male,1,Finished elementary school,Junior high school,0,0,0,0,1,0,0,0,Other relative male,Never,Rural area,0,0,0,0,1,0,0,low,1,1,1,1,0,0,0,1,rural,0
16275,380,98,25,male,2,Finished elementary school,Finished elementary school,0,0,0,1,0,0,0,0,Grandfather on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16280,380,98,25,male,1,Junior high school,Junior high school,0,0,1,1,0,0,1,0,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16283,381,98,25,male,1,Senior high school,Senior high school,0,0,0,1,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,2,2,2,0,1,0,0,1,rural,0
16284,381,98,25,female,0,Finished elementary school,Junior high school,1,1,1,0,0,0,1,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,0,rural,1
16286,381,98,25,male,1,Junior high school,Finished elementary school,0,0,0,1,0,0,1,1,Biological father,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16288,381,98,25,male,1,Finished elementary school,Finished elementary school,0,0,1,0,0,0,1,1,Other relative male,Never,Rural area,0,0,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16290,381,98,25,female,1,Finished elementary school,Junior high school,1,0,1,0,0,0,1,1,Biological mother,Never,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16294,381,98,25,male,3,Finished elementary school,Finished elementary school,0,0,0,1,1,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,1,0,0,low,1,1,1,1,0,0,0,1,rural,0
16296,381,98,25,female,1,Finished elementary school,Finished elementary school,1,1,0,0,0,0,1,1,Biological father,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
16301,381,98,25,female,1,Junior high school,Junior high school,0,0,1,1,0,0,1,1,Biological father,Once every half year,Rural area,0,0,1,1,0,0,0,moderate,1,1,1,1,0,0,1,1,rural,0
16304,381,98,25,female,0,Junior high school,Junior high school,0,0,0,1,0,0,0,1,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,0,rural,0
16305,381,98,25,female,3,Finished elementary school,Senior high school,1,1,1,0,0,0,0,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,2,2,0,1,0,1,1,rural,1
16308,381,98,25,female,2,Finished elementary school,Junior high school,0,0,1,1,0,0,1,1,Biological father,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16310,381,98,25,male,5,Finished elementary school,Finished elementary school,0,0,0,0,1,0,1,1,Other relative female,Never,Rural area,0,0,0,0,1,0,0,low,1,1,1,1,0,0,0,1,rural,0
16312,381,98,25,male,1,Finished elementary school,Junior high school,0,0,1,1,0,0,1,1,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16314,381,98,25,female,1,Junior high school,Junior high school,1,1,1,1,0,0,0,1,Biological father,Never,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
16315,382,98,25,male,2,Finished elementary school,Finished elementary school,1,0,0,0,0,0,1,1,Biological mother,Never,Rural area,1,0,0,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16316,382,98,25,male,1,Finished elementary school,Junior high school,0,0,1,1,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16317,382,98,25,male,1,Finished elementary school,Finished elementary school,0,0,0,1,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16320,382,98,25,female,1,Junior high school,Junior high school,1,0,1,0,0,0,1,1,Biological mother,Never,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16321,382,98,25,female,1,Junior high school,Junior high school,0,0,1,1,0,0,1,1,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16322,382,98,25,female,1,Finished elementary school,Junior high school,0,0,1,1,0,0,1,1,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16323,382,98,25,male,1,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Stepfather,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
16326,382,98,25,male,0,Finished elementary school,Junior high school,0,0,0,1,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
16328,382,98,25,female,2,Finished elementary school,Finished elementary school,0,0,0,1,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16329,382,98,25,female,1,Junior high school,Junior high school,0,0,0,1,0,0,1,1,Biological father,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16331,382,98,25,female,1,None,Finished elementary school,0,0,1,0,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16332,382,98,25,female,2,Junior high school,Junior high school,0,0,0,0,1,0,1,1,Other non-relative female,Never,Rural area,0,0,0,0,1,0,0,low,1,1,1,1,0,0,1,1,rural,0
16349,382,98,25,female,1,Junior high school,Junior high school,1,0,0,0,0,0,0,1,Biological mother,Once a year,Rural area,1,0,0,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16353,383,99,25,male,1,Finished elementary school,Junior high school,1,0,0,0,0,0,1,0,Biological mother,More than once a week,Rural area,1,0,0,0,0,0,0,high,1,1,1,1,0,0,0,1,rural,0
16366,383,99,25,male,0,Junior high school,Finished elementary school,0,0,0,1,0,0,0,0,Grandfather on mother's/father's side,Once a year,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
16367,383,99,25,male,1,Senior high school,Technical secondary school or technical school,1,1,0,0,0,0,1,0,Biological mother,Never,Rural area,1,1,0,0,0,0,0,low,2,2,2,0,1,0,0,1,rural,1
16370,383,99,25,female,2,Finished elementary school,Junior high school,0,0,0,1,0,0,1,0,Grandfather on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16377,383,99,25,male,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,1,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
16380,383,99,25,female,0,Junior high school,Junior high school,0,0,0,1,0,0,1,0,Grandfather on mother's/father's side,Once a year,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,0,rural,0
16385,383,99,25,female,0,None,Finished elementary school,0,0,0,1,0,0,0,0,Grandfather on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,0,rural,0
16386,383,99,25,female,1,Junior high school,Junior high school,0,0,1,1,0,0,1,0,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16387,383,99,25,female,1,Senior high school,Senior high school,0,0,1,1,0,0,1,0,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,2,2,2,0,1,0,1,1,rural,0
16393,384,99,25,male,0,Junior high school,Junior high school,1,1,0,1,0,0,0,0,Grandfather on mother's/father's side,Never,Rural area,1,1,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,1
16394,384,99,25,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a week,Rural area,1,1,1,0,0,0,0,high,1,1,1,1,0,0,1,1,rural,1
16398,384,99,25,female,1,Senior high school,Junior high school,0,0,1,1,0,0,0,0,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,2,1,2,0,1,0,1,1,rural,0
16401,384,99,25,female,1,Finished elementary school,Finished elementary school,0,0,1,1,0,0,1,0,Grandfather on mother's/father's side,Once every half year,Rural area,0,0,1,1,0,0,0,moderate,1,1,1,1,0,0,1,1,rural,0
16408,384,99,25,female,1,Finished elementary school,Junior high school,1,1,1,1,0,0,1,0,Grandfather on mother's/father's side,Once a year,Rural area,1,1,1,1,0,0,1,low,1,1,1,1,0,0,1,1,rural,1
16416,384,99,25,male,0,None,Finished elementary school,1,1,1,0,0,0,1,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,0,rural,1
16419,384,99,25,male,1,Junior high school,Junior high school,0,0,1,1,0,0,1,0,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16420,384,99,25,male,3,Junior high school,Finished elementary school,1,1,1,1,0,0,0,0,Biological father,Never,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
16423,384,99,25,female,2,Junior high school,Junior high school,1,0,1,0,0,0,0,0,Biological mother,Never,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16424,384,99,25,female,1,Finished elementary school,Junior high school,1,1,0,0,1,0,1,0,Biological father,Never,Rural area,1,1,0,0,1,0,0,low,1,1,1,1,0,0,1,1,rural,1
16425,384,99,25,female,2,Junior high school,Finished elementary school,1,0,1,1,0,0,0,0,Stepmother,Never,Rural area,1,0,1,1,0,0,2,low,1,1,1,1,0,0,1,1,rural,0
16426,384,99,25,female,0,Junior high school,Junior high school,0,0,0,1,0,0,0,0,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,0,rural,0
16431,384,99,25,female,1,None,Finished elementary school,1,1,1,0,0,0,0,0,Other relative female,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
16434,384,99,25,female,3,Finished elementary school,Junior high school,1,0,1,0,0,0,1,0,Biological mother,Never,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16436,384,99,25,male,2,Junior high school,Senior high school,0,0,1,1,0,0,0,0,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,2,2,0,1,0,0,1,rural,0
16437,384,99,25,male,1,Finished elementary school,Junior college,1,1,1,0,0,0,0,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,3,3,0,0,1,0,1,rural,1
16442,384,99,25,female,4,Finished elementary school,Junior high school,0,0,0,0,1,0,1,0,Other relative female,Never,Central area of the city/county,0,0,0,0,1,0,0,low,1,1,1,1,0,0,1,1,urban_core,0
16444,384,99,25,female,1,Finished elementary school,Junior high school,1,0,1,1,1,0,1,0,Biological mother,Never,Rural area,1,0,1,1,1,0,0,low,1,1,1,1,0,0,1,1,rural,0
16447,385,99,25,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Rural area,1,1,1,0,0,0,1,low,1,1,1,1,0,0,1,1,rural,1
16449,385,99,25,male,1,Junior high school,Finished elementary school,0,0,1,1,0,0,1,1,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16451,385,99,25,male,2,Finished elementary school,Finished elementary school,0,0,1,1,0,0,1,1,Grandfather on mother's/father's side,Once a year,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16453,385,99,25,female,1,Junior high school,Junior high school,0,0,1,1,0,0,0,1,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16454,385,99,25,female,0,Junior high school,Junior high school,0,0,0,0,1,0,0,1,Other relative female,Once a year,Rural area,0,0,0,0,1,0,0,low,1,1,1,1,0,0,1,0,rural,0
16460,385,99,25,male,1,Finished elementary school,Junior high school,0,0,1,1,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16475,385,99,25,female,1,Finished elementary school,Junior high school,1,1,1,1,0,0,0,1,Biological mother,Never,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
16476,385,99,25,female,1,None,Finished elementary school,1,1,0,0,0,0,0,1,Biological father,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
16478,385,99,25,male,1,None,Finished elementary school,1,1,1,1,0,0,1,1,Biological father,Never,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
16480,385,99,25,male,1,Junior high school,Junior high school,0,0,1,1,0,0,1,1,Grandfather on mother's/father's side,Once every half year,Rural area,0,0,1,1,0,0,0,moderate,1,1,1,1,0,0,0,1,rural,0
16490,385,99,25,female,0,Junior high school,Finished elementary school,0,0,0,1,0,0,1,1,Grandfather on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,0,rural,0
16493,385,99,25,male,1,Junior high school,Finished elementary school,0,0,0,1,0,0,1,1,Grandfather on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16497,385,99,25,female,1,Finished elementary school,Junior high school,0,0,0,1,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16499,386,99,25,female,2,Junior high school,Junior high school,0,0,1,1,0,0,1,1,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16501,386,99,25,female,2,Junior high school,Technical secondary school or technical school,0,0,1,0,1,0,1,1,Other relative male,Never,Rural area,0,0,1,0,1,0,0,low,1,2,2,0,1,0,1,1,rural,0
16502,386,99,25,female,2,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological mother,Once a month,Rural area,1,1,1,0,0,0,0,high,1,1,1,1,0,0,1,1,rural,1
16503,386,99,25,male,1,Junior high school,Junior college,0,0,0,1,0,0,1,1,Grandfather on mother's/father's side,Once a year,Rural area,0,0,0,1,0,0,0,low,1,3,3,0,0,1,0,1,rural,0
16505,386,99,25,female,2,Finished elementary school,Junior high school,1,0,1,0,0,0,0,1,Biological mother,Never,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16507,386,99,25,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,1,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
16509,386,99,25,male,1,Finished elementary school,Finished elementary school,0,1,0,0,0,0,1,1,Biological father,Never,Rural area,0,1,0,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16510,386,99,25,male,1,Finished elementary school,Junior high school,0,0,0,1,1,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,1,0,0,low,1,1,1,1,0,0,0,1,rural,0
16511,386,99,25,female,1,None,Finished elementary school,0,0,0,0,0,1,1,1,Biological father,Never,Rural area,0,0,0,0,0,1,0,low,1,1,1,1,0,0,1,1,rural,0
16512,386,99,25,male,1,Senior high school,Senior high school,0,0,1,1,0,0,0,1,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,2,2,2,0,1,0,0,1,rural,0
16518,386,99,25,female,2,Junior high school,Junior high school,0,0,1,1,0,0,0,1,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16519,386,99,25,male,1,Junior high school,Junior high school,0,0,0,1,0,0,1,1,Biological father,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16522,386,99,25,female,0,Junior high school,Senior high school,0,0,0,0,1,0,1,1,Biological father,Once a year,Rural area,0,0,0,0,1,0,0,low,1,2,2,0,1,0,1,0,rural,0
16526,386,99,25,female,2,Finished elementary school,Junior high school,0,0,0,1,0,0,1,1,Grandfather on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16527,386,99,25,female,1,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,1,Biological mother,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
16528,386,99,25,male,0,Finished elementary school,Technical secondary school or technical school,0,0,0,1,0,0,0,1,Grandfather on mother's/father's side,Once a year,Rural area,0,0,0,1,0,0,0,low,1,2,2,0,1,0,0,0,rural,0
16530,386,99,25,female,1,Junior high school,Finished elementary school,0,0,1,1,0,0,1,1,Grandfather on mother's/father's side,Once a year,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16531,386,99,25,male,1,Junior high school,Junior high school,0,0,1,1,0,0,1,1,Biological father,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16532,386,99,25,male,1,Senior high school,Senior high school,0,0,1,1,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,2,2,2,0,1,0,0,1,rural,0
16533,386,99,25,female,1,Finished elementary school,Junior high school,1,1,0,0,0,0,1,1,Biological father,Once every half year,Rural area,1,1,0,0,0,0,0,moderate,1,1,1,1,0,0,1,1,rural,1
16535,386,99,25,male,2,Junior high school,Junior high school,0,0,1,0,0,0,0,1,Other relative female,Never,Rural area,0,0,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16549,387,100,25,female,0,Junior high school,Finished elementary school,0,0,0,1,0,0,1,0,Biological father,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,0,rural,0
16551,387,100,25,female,2,Finished elementary school,Junior high school,0,1,0,0,1,0,0,0,Biological father,Never,Rural area,0,1,0,0,1,0,0,low,1,1,1,1,0,0,1,1,rural,0
16553,387,100,25,male,1,Finished elementary school,Junior high school,0,0,1,1,0,0,1,0,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
16557,387,100,25,female,0,Junior high school,Junior high school,0,0,1,1,0,0,0,0,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,0,rural,0
16560,387,100,25,female,0,Finished elementary school,Junior high school,0,0,0,0,1,0,0,0,Other relative female,Never,Rural area,0,0,0,0,1,0,0,low,1,1,1,1,0,0,1,0,rural,0
16561,387,100,25,female,2,Finished elementary school,Junior high school,0,0,0,1,0,0,1,0,Grandfather on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16563,387,100,25,female,1,Finished elementary school,Finished elementary school,0,0,1,1,0,0,0,0,Grandfather on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16567,387,100,25,male,0,Junior high school,Junior high school,1,0,0,0,0,0,0,0,Biological father,Never,Rural area,1,0,0,0,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
16569,387,100,25,male,1,Senior high school,Senior high school,1,1,1,0,0,0,0,0,Grandfather on mother's/father's side,Once a week,Rural area,1,1,1,0,0,0,0,high,2,2,2,0,1,0,0,1,rural,1
16572,387,100,25,female,1,Finished elementary school,Finished elementary school,1,1,1,1,0,0,0,0,Biological father,Never,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
16576,387,100,25,male,1,Finished elementary school,Finished elementary school,1,1,0,1,1,0,1,0,Biological mother,Never,Rural area,1,1,0,1,1,0,0,low,1,1,1,1,0,0,0,1,rural,1
16582,388,100,25,female,1,None,Finished elementary school,1,0,0,1,0,0,1,0,Biological mother,Once a year,Rural area,1,0,0,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
16583,388,100,25,male,2,Finished elementary school,Junior high school,0,0,0,1,0,0,1,0,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
