student_id,class_id,school_id,county_id,gender,sibling_num,mo_edu,fa_edu,sr_w_m,sr_w_f,sr_w_sib,sr_w_grand,sr_w_othre,sr_w_othnon,boarding,grade9,relationshi,frequency,living_area,pr_w_m,pr_w_f,pr_w_sib,pr_w_grand,pr_w_othre,pr_w_othnon,left_behind,freq_binary,mo_edu_level,fa_edu_level,parent_edu,female,urbanicity_level,has_siblings,living_list,standard_living
14549,337,87,22,male,2,Finished elementary school,Senior high school,1,1,1,0,0,0,1,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,0,l,m,m,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14554,337,87,22,male,1,Junior college,Junior college,1,1,1,0,0,0,0,1,Biological mother,Never,Rural area,1,1,1,0,0,0,0,0,h,h,h,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14559,338,87,22,male,2,Senior high school,Finished elementary school,1,1,0,0,0,0,0,1,Biological father,Never,Rural area,1,1,0,0,0,0,0,0,m,l,m,0,3.0,1,"['sr_w_m', 'sr_w_f']",1
14560,338,87,22,male,1,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,1,Biological father,Never,Rural area,1,1,0,0,0,0,0,0,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_f']",1
14561,338,87,22,male,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Towns outside the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14568,338,87,22,female,3,Junior high school,Finished elementary school,1,1,1,0,0,0,0,1,Biological mother,Never,Rural area,1,1,1,0,0,0,0,0,l,l,l,1,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14571,338,87,22,female,3,Junior high school,Junior high school,0,0,1,0,0,0,0,1,Biological father,Never,Rural area,0,0,1,0,0,0,0,0,l,l,l,1,3.0,1,['sr_w_sib'],0
14573,338,87,22,female,3,Junior high school,Finished elementary school,1,0,1,0,0,0,0,1,Biological mother,Once every half year,Rural area,1,0,1,0,0,0,0,1,l,l,l,1,3.0,1,"['sr_w_m', 'sr_w_sib']",0
14574,338,87,22,male,2,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Once a month,Rural area,1,1,1,0,0,0,0,1,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14580,338,87,22,female,1,Junior high school,Finished elementary school,1,1,1,0,0,0,0,1,Biological mother,Never,Rural area,1,1,1,0,0,0,0,0,l,l,l,1,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14585,339,88,22,male,2,Junior high school,Finished elementary school,1,1,1,0,0,0,0,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,0,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14586,339,88,22,female,3,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Outskirts of the city/county,1,1,1,0,0,0,1,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14587,339,88,22,female,5,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,1,0,0,0,1,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14589,339,88,22,female,2,Junior high school,Senior high school,0,1,1,0,0,0,0,0,Biological father,Never,Rural area,0,1,1,0,0,0,0,0,l,m,m,1,3.0,1,"['sr_w_f', 'sr_w_sib']",0
14590,339,88,22,female,2,Finished elementary school,Senior high school,1,1,1,0,0,0,0,0,Biological father,Once a year,Rural area,1,1,1,0,0,0,0,0,l,m,m,1,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14591,339,88,22,female,4,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a month,Towns outside the city/county,1,1,1,0,0,0,0,1,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14592,339,88,22,female,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,0,l,l,l,1,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14593,339,88,22,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,The “rural-urban continuum” area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14595,339,88,22,male,2,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,1,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14602,339,88,22,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14603,339,88,22,female,2,Junior high school,Junior high school,1,1,1,1,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,1,1,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
14604,339,88,22,female,2,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14606,339,88,22,male,0,Finished elementary school,Finished elementary school,1,0,0,0,0,0,0,0,Biological mother,Never,The “rural-urban continuum” area of the city/county,1,0,0,0,0,0,0,0,l,l,l,0,2.0,0,['sr_w_m'],0
14607,339,88,22,female,2,Junior high school,Junior high school,1,1,1,1,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,1,1,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
14612,339,88,22,female,1,Finished elementary school,Junior high school,1,1,1,0,0,1,0,0,Biological mother,Never,Towns outside the city/county,1,1,1,0,0,1,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_othnon']",0
14618,339,88,22,male,1,None,Senior high school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,m,m,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14619,339,88,22,male,2,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14620,339,88,22,female,1,Junior high school,Senior high school,1,1,1,0,0,0,0,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,0,l,m,m,1,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14623,339,88,22,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a month,Outskirts of the city/county,1,1,0,0,0,0,0,1,l,l,l,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
14624,339,88,22,female,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,More than once a week,Central area of the city/county,1,1,1,0,0,0,0,1,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14625,339,88,22,male,1,Finished elementary school,Finished elementary school,0,0,0,0,1,0,0,0,Biological father,Once every half year,Outskirts of the city/county,0,0,0,0,1,0,0,1,l,l,l,0,2.0,1,['sr_w_othre'],0
14630,340,88,22,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14631,340,88,22,male,2,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,2,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14638,340,88,22,female,1,Finished elementary school,None,1,1,1,0,0,0,0,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,0,l,l,l,1,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14648,340,88,22,male,2,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,2,1,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
14649,340,88,22,male,2,Senior high school,Senior high school,0,0,1,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,0,0,1,0,0,0,0,0,m,m,m,0,2.0,1,['sr_w_sib'],0
14652,340,88,22,male,1,None,Finished elementary school,0,0,0,0,1,0,0,0,Other relative male,Never,Towns outside the city/county,0,0,0,0,1,0,1,0,l,l,l,0,2.0,1,['sr_w_othre'],0
14656,340,88,22,female,2,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14659,340,88,22,female,3,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14661,340,88,22,male,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14663,340,88,22,male,0,Finished elementary school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
14664,340,88,22,male,1,Technical secondary school or technical school,Junior high school,0,0,0,0,1,0,1,0,Biological father,Once every half year,Towns outside the city/county,0,0,0,0,1,0,0,1,m,l,m,0,2.0,1,['sr_w_othre'],0
14668,341,88,22,female,3,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,1,Biological mother,Never,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,1,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f']",1
14673,341,88,22,male,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,1,Biological mother,Never,Rural area,1,1,1,0,0,0,0,0,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14675,341,88,22,male,4,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,1,Biological father,Once every half year,Outskirts of the city/county,1,1,1,0,0,0,0,1,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14680,341,88,22,male,1,Finished elementary school,Finished elementary school,1,1,1,0,1,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,1,0,1,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_othre']",0
14681,341,88,22,female,3,Junior high school,Junior high school,1,1,1,0,1,0,0,1,Biological mother,Never,Central area of the city/county,1,1,1,0,1,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_othre']",0
14682,341,88,22,female,1,None,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14684,341,88,22,female,2,Finished elementary school,Junior high school,1,1,1,0,0,0,1,1,Biological mother,Never,Towns outside the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14687,341,88,22,male,2,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14688,341,88,22,male,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14689,341,88,22,male,4,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,1,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14691,341,88,22,female,1,Junior high school,Finished elementary school,1,1,1,1,1,0,0,1,Biological mother,Never,Central area of the city/county,1,1,1,1,1,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand', 'sr_w_othre']",0
14694,341,88,22,male,2,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,2,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
14696,341,88,22,female,2,Junior high school,Junior college,1,1,1,0,1,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,1,0,1,0,0,0,l,h,h,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_othre']",0
14698,341,88,22,female,2,Finished elementary school,Junior high school,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f']",1
14701,341,88,22,male,1,Junior high school,Junior high school,1,1,0,0,0,0,0,1,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,1,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f']",1
14702,341,88,22,female,1,Junior high school,Junior high school,0,0,0,0,1,0,0,1,Biological mother,Never,Rural area,0,0,0,0,1,0,0,0,l,l,l,1,3.0,1,['sr_w_othre'],0
14719,342,88,22,male,1,Senior high school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,m,l,m,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14721,342,88,22,male,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,1,Biological father,Once a year,Towns outside the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14723,342,88,22,female,0,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
14724,342,88,22,male,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14730,342,88,22,female,1,Vocational high school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,m,l,m,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14734,342,88,22,female,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,1,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14735,342,88,22,male,1,None,Senior high school,1,1,1,1,0,0,0,1,Biological father,Never,Towns outside the city/county,1,1,1,1,0,0,0,0,l,m,m,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
14743,343,89,23,male,1,None,Finished elementary school,1,1,0,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f']",1
14745,343,89,23,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,The “rural-urban continuum” area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14746,343,89,23,female,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14753,343,89,23,female,1,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f']",1
14754,343,89,23,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once every half year,The “rural-urban continuum” area of the city/county,1,1,1,0,0,0,0,1,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14755,343,89,23,female,0,Junior high school,Junior high school,0,0,0,1,0,0,0,0,Biological mother,Once a week,Outskirts of the city/county,0,0,0,1,0,0,0,1,l,l,l,1,2.0,0,['sr_w_grand'],0
14757,343,89,23,female,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14758,343,89,23,female,1,Junior high school,Finished elementary school,0,0,0,1,0,0,0,0,Biological father,Once a month,Towns outside the city/county,0,0,0,1,0,0,2,1,l,l,l,1,2.0,1,['sr_w_grand'],0
14759,343,89,23,male,0,Junior high school,Finished elementary school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,1,l,l,l,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
14760,343,89,23,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
14767,343,89,23,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a month,Rural area,1,1,1,0,0,0,0,1,l,l,l,1,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14771,343,89,23,female,1,Finished elementary school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,1,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f']",1
14772,343,89,23,male,0,Senior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Once every half year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,1,m,m,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
14773,343,89,23,male,0,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Once a week,Central area of the city/county,1,1,0,0,0,0,0,1,l,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
14775,343,89,23,male,1,Junior high school,Finished elementary school,1,1,1,0,0,0,0,0,Biological mother,Once a week,Towns outside the city/county,1,1,1,0,0,0,0,1,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14777,343,89,23,male,0,Junior high school,Technical secondary school or technical school,0,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,0,1,0,0,0,0,0,1,l,m,m,0,1.0,0,['sr_w_f'],0
14784,343,89,23,male,1,Junior high school,Junior high school,1,1,1,1,0,0,0,0,Biological mother,Once a year,Outskirts of the city/county,1,1,1,1,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
14788,344,89,23,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a month,Outskirts of the city/county,1,1,1,0,0,0,0,1,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14789,344,89,23,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once every half year,Central area of the city/county,1,1,1,0,0,0,0,1,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14790,344,89,23,female,0,Junior high school,Finished elementary school,1,1,0,0,0,0,0,0,Biological father,Once a year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,0,l,l,l,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
14792,344,89,23,female,1,Vocational high school,Senior high school,0,1,1,1,0,0,0,0,Biological mother,Once every half year,Outskirts of the city/county,0,1,1,1,0,0,1,1,m,m,m,1,2.0,1,"['sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
14793,344,89,23,male,1,Finished elementary school,Finished elementary school,0,0,0,0,1,0,0,0,Other relative female,Once a year,Outskirts of the city/county,0,0,0,0,1,0,1,0,l,l,l,0,2.0,1,['sr_w_othre'],0
14796,344,89,23,female,1,Senior high school,Senior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,m,m,m,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14797,344,89,23,male,0,Senior high school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,1,m,l,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
14798,344,89,23,female,0,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
14799,344,89,23,female,0,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Never,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,0,l,m,m,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
14801,344,89,23,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Towns outside the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14802,344,89,23,male,1,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
14803,344,89,23,male,0,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,0,l,m,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
14805,344,89,23,female,0,Junior high school,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Once a week,Outskirts of the city/county,1,1,0,0,0,0,0,1,l,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
14806,344,89,23,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Rural area,1,1,0,0,0,0,0,0,l,l,l,0,3.0,0,"['sr_w_m', 'sr_w_f']",1
14809,344,89,23,female,0,Junior high school,Junior high school,1,1,0,1,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,l,l,l,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
14811,344,89,23,female,1,Junior high school,Junior high school,1,1,1,1,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,1,1,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
14812,344,89,23,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14813,344,89,23,female,0,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Once every half year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,1,l,m,m,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
14814,344,89,23,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,l,l,l,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
14815,344,89,23,male,0,Junior high school,Senior high school,1,1,0,1,0,0,0,0,Biological father,Once a week,Outskirts of the city/county,1,1,0,1,0,0,0,1,l,m,m,0,2.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
14816,344,89,23,male,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
14818,344,89,23,female,1,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,1,l,m,m,1,2.0,1,"['sr_w_m', 'sr_w_f']",1
14821,344,89,23,female,0,Technical secondary school or technical school,Finished elementary school,1,1,0,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,0,0,0,0,0,0,m,l,m,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
14822,344,89,23,male,0,Junior high school,Finished elementary school,1,1,0,0,0,0,0,0,Biological mother,Once a year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
14823,344,89,23,female,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,l,m,m,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
14825,344,89,23,male,0,Senior high school,Senior high school,0,0,0,1,0,0,0,0,Biological mother,Once every half year,The “rural-urban continuum” area of the city/county,0,0,0,1,0,0,0,1,m,m,m,0,2.0,0,['sr_w_grand'],0
